id,x,y,z
2060,-2670344.2863644976,-4469692.485823622,3671580.666059475
2061,-2670330.891053444,-4469711.705683753,3671568.4500259142
2062,-2670319.12312762,-4469706.830430702,3671583.867601047
2063,-2670320.809094294,-4469706.783494888,3671582.6889142552
2064,-2670333.6934485906,-4469706.210668542,3671582.9172312412
2065,-2670352.7847633366,-4469702.547622128,3671562.461709632
2066,-2670335.956499162,-4469705.621548843,3671581.9944982906
2067,-2670331.6905513527,-4469706.6081162635,3671583.7282974
2068,-2670326.2803638475,-4469709.27806227,3671574.4925317704
2069,-2670323.7718505724,-4469709.97794949,3671575.251361209
2070,-2670321.5746744107,-4469710.60448409,3671575.804838207
2071,-2670319.7410111856,-4469711.080136151,3671576.4336012267
2072,-2670353.5521650007,-4469694.354256883,3671571.884410912
2073,-2670311.4543243065,-4469705.3549181195,3671589.551701812
2074,-2670313.7854937525,-4469704.50984293,3671589.079316349
2075,-2670315.928877226,-4469704.091988418,3671588.8133473913
2076,-2670328.691771102,-4469708.453719971,3671574.1616703547
2077,-2670324.8027016264,-4469705.5219909325,3671589.8975181915
2078,-2670326.795078514,-4469704.7424466135,3671589.590669348
2079,-2670317.51089667,-4469702.837027515,3671587.978600264
2080,-2670352.1846067673,-4469698.754567105,3671567.2921958487
2081,-2670333.128415636,-4469702.685322043,3671587.761363679
2082,-2670350.2193286815,-4469699.565890461,3671567.8001845554
2083,-2670329.15593538,-4469704.104316476,3671588.725642355
2084,-2670331.16785849,-4469703.428273727,3671588.279505977
2085,-2670324.058676197,-4469704.504753321,3671591.6652226085
2086,-2670315.5543599403,-4469703.625530564,3671590.218113037
2087,-2670349.443936201,-4469698.464770703,3671569.7265553162
2088,-2670338.62027515,-4469717.825522315,3671558.246053248
2089,-2670347.5612035263,-4469699.326997488,3671570.0269654654
2090,-2670336.790231633,-4469718.567023956,3671558.654375721
2091,-2670326.3453791994,-4469703.797543478,3671591.1964443014
2092,-2670334.4849923463,-4469718.958797753,3671559.7253155774
2093,-2670328.089300925,-4469703.25598142,3671590.677673613
2094,-2670325.7576268697,-4469711.9408753505,3671571.632860458
2095,-2670323.608095104,-4469712.569613581,3671572.218351134
2096,-2670353.5721247653,-4469696.9479517,3671568.5434565125
2097,-2670321.612249769,-4469713.231466337,3671572.600924833
2098,-2670351.582811522,-4469697.687243398,3671569.2077456955
2099,-2670319.6235311558,-4469713.909896506,3671573.1310561025
2100,-2670311.443898203,-4469707.517573339,3671586.788508165
2101,-2670343.684696146,-4469691.750131638,3671582.2150246995
2102,-2670313.645229643,-4469706.930217127,3671586.0637304857
2103,-2670339.399723977,-4469693.076096322,3671583.6039842824
2104,-2670309.5617187885,-4469708.288336124,3671587.1818255596
2105,-2670341.618579846,-4469692.220988926,3671583.1557586323
2106,-2670329.1151468107,-4469715.932602703,3671564.2588528213
2107,-2670326.8069563876,-4469716.482186881,3671565.054703215
2108,-2670354.756418355,-4469701.744437547,3671561.887443099
2109,-2670349.13158022,-4469694.906442652,3671574.428013543
2110,-2670316.7993740398,-4469710.882356863,3671578.832760431
2111,-2670346.9838682255,-4469695.178810975,3671575.68501235
2112,-2670333.566836408,-4469714.340710767,3671563.3647120507
2113,-2670331.060830507,-4469715.321963713,3671563.850586412
2114,-2670323.4271460613,-4469708.847738353,3671577.0571964537
2115,-2670318.910408336,-4469710.153153939,3671578.2583765727
2116,-2670321.0104919556,-4469709.464942698,3671577.7287104316
2117,-2670311.1442075325,-4469704.479266692,3671591.0074286587
2118,-2670309.1872500074,-4469705.185451639,3671591.394664656
2119,-2670324.742875481,-4469714.411010391,3671569.2407586705
2120,-2670323.658812952,-4469714.759182455,3671569.568445703
2121,-2670322.4424005244,-4469715.25110018,3671569.7833797582
2122,-2670321.490427138,-4469715.3572067665,3671570.1528731394
2123,-2670317.558351377,-4469712.235703879,3671576.6823462783
2124,-2670318.441720656,-4469711.910489453,3671576.523733688
2125,-2670316.3992173057,-4469712.541679675,3671577.1152997413
2126,-2670327.5446993136,-4469717.855086808,3671562.809596811
2127,-2670328.669167968,-4469717.463511921,3671562.6434040535
2128,-2670307.5550080147,-4469717.760095373,3671580.8746771473
2129,-2670312.507901288,-4469707.913873074,3671586.2833389067
2130,-2670311.159320828,-4469708.090903595,3671586.369910818
2131,-2670320.378364775,-4469715.772928476,3671570.436378723
2132,-2670313.241127416,-4469707.990354645,3671586.0238558627
2133,-2670308.5935627413,-4469717.563739125,3671580.448115276
2134,-2670325.6416260814,-4469718.574765237,3671563.2625196655
2135,-2670326.629252395,-4469718.0397123555,3671563.178677028
2136,-2670324.9474574313,-4469716.263588199,3671566.731716053
2137,-2670323.905513066,-4469716.491986857,3671567.1392604597
2138,-2670322.8737176214,-4469716.975135003,3671567.248682016
2139,-2670321.832494189,-4469717.244147204,3671567.692969023
2140,-2670334.152056386,-4469719.243055675,3671559.863984064
2141,-2670318.7672934537,-4469713.899926791,3671573.9345303164
2142,-2670335.1538832183,-4469719.124202335,3671559.542982001
2143,-2670325.901952604,-4469715.936671525,3671566.4892177787
2144,-2670306.023208699,-4469719.19562265,3671578.4142939947
2145,-2670306.7694708756,-4469718.796002754,3671578.133768007
2146,-2670319.747526617,-4469711.571213986,3671575.955970474
2147,-2670312.4803893836,-4469709.497870479,3671583.6103291027
2148,-2670311.6000342513,-4469709.831088315,3671583.8607366364
2149,-2670304.850764739,-4469719.238752891,3671577.360790363
2150,-2670314.637012301,-4469708.766584965,3671583.040078215
2151,-2670313.6231311467,-4469709.093249425,3671583.308510995
2152,-2670308.2698260676,-4469718.884484931,3671578.031067179
2153,-2670309.641528745,-4469719.453423652,3671577.9931286853
2154,-2670325.123737418,-4469718.054794422,3671564.334611515
2155,-2670323.9425821095,-4469718.341289174,3671564.6861090306
2156,-2670312.7560318196,-4469707.332889028,3671587.100309686
2157,-2670310.9911869923,-4469707.448314178,3671587.32028791
2158,-2670319.108952709,-4469715.540393385,3671571.5483998777
2159,-2670313.149656352,-4469707.133257919,3671587.109138855
2160,-2670327.2023657425,-4469717.406948442,3671563.771630394
2161,-2670326.2279334,-4469717.686494859,3671564.1376453256
2162,-2670312.579876245,-4469711.339345886,3671581.311588249
2163,-2670319.825096948,-4469713.510759311,3671573.658117729
2164,-2670320.8696475006,-4469713.043890157,3671573.4161418816
2165,-2670315.997187121,-4469710.364467474,3671580.090468225
2166,-2670313.9565214757,-4469710.853361554,3671580.9046070604
2167,-2670314.943724054,-4469710.574008081,3671580.494585374
2168,-2670310.000591175,-4469709.773256683,3671585.120871184
2169,-2670328.7329386408,-4469718.92429699,3671561.53911421
2170,-2670311.144598556,-4469709.33388282,3671584.8601653706
2171,-2670320.2993749594,-4469717.103255285,3671568.9538092916
2172,-2670313.2396964985,-4469708.6157213515,3671584.2493968676
2173,-2670308.303448293,-4469719.561876408,3671579.502529068
2174,-2670309.9076686874,-4469719.982738278,3671579.147421962
2175,-2670314.0303661064,-4469712.8955939235,3671578.4334459375
2176,-2670321.28230261,-4469714.837106315,3671571.0013024583
2177,-2670322.305239871,-4469714.597229977,3671570.6040967605
2178,-2670320.1090220055,-4469715.2274812665,3671571.2214878765
2179,-2670316.928789212,-4469711.76398212,3671577.776773531
2180,-2670315.0069394065,-4469712.602674674,3671578.1338863103
2181,-2670316.08556039,-4469712.11486575,3671577.892617011
2182,-2670326.51172609,-4469716.9067346975,3671564.702792317
2183,-2670307.7565942337,-4469716.770257845,3671581.4423042126
2184,-2670313.5809620954,-4469706.462277093,3671587.747111476
2185,-2670311.35447808,-4469706.832154807,3671587.7683550054
2186,-2670312.2891900972,-4469706.43863369,3671587.6379734096
2187,-2670315.5607076692,-4469706.165483893,3671587.0729205715
2188,-2670329.8040121426,-4469715.857284869,3671563.90402665
2189,-2670328.838888199,-4469716.170636511,3671564.2569875214
2190,-2670327.7770282533,-4469716.5657450035,3671564.3391188355
2191,-2670323.4392945706,-4469711.503367115,3671573.6642606277
2192,-2670308.620737919,-4469719.082748622,3671574.9118921333
2193,-2670321.290756998,-4469712.33381459,3671573.9532814077
2194,-2670322.327589608,-4469712.062523857,3671573.653126799
2195,-2670317.2140397024,-4469709.114678249,3671580.601666974
2196,-2670318.625623916,-4469708.7965225205,3671580.0874155173
2197,-2670315.3213712014,-4469709.868729108,3671581.005500315
2198,-2670309.4138760297,-4469718.781507561,3671574.7203847254
2199,-2670316.1945578,-4469709.488331336,3671580.834600408
2200,-2670327.7342851977,-4469718.457305972,3671561.892530092
2201,-2670311.5408671824,-4469708.52882221,3671585.478288968
2202,-2670306.048903188,-4469717.399817737,3671579.427183982
2203,-2670328.8682155563,-4469718.080300789,3671561.7018818515
2204,-2670307.3045576923,-4469717.591420172,3671579.462963395
2205,-2670330.168462196,-4469717.7397489445,3671561.364255673
2206,-2670313.692833574,-4469707.864330142,3671584.8479068237
2207,-2670331.3540598243,-4469717.558572692,3671561.089492184
2208,-2670312.740463481,-4469708.193958588,3671585.0683112615
2209,-2670310.502148364,-4469717.547079631,3671579.0546946772
2210,-2670315.5653549177,-4469707.146495056,3671584.2248065774
2211,-2670314.6779993004,-4469707.397210781,3671584.6318673925
2212,-2670309.894376361,-4469717.847990162,3671579.3545253156
2213,-2670324.8008104498,-4469713.216221562,3671570.661013472
2214,-2670323.688348477,-4469713.536772026,3671570.97352055
2215,-2670322.7018947126,-4469713.903429599,3671571.10467392
2216,-2670321.745125271,-4469714.079476863,3671571.5139829554
2217,-2670318.7543610907,-4469710.551781556,3671577.7854207135
2218,-2670319.5678500407,-4469710.37699411,3671577.5299412417
2219,-2670316.5852856184,-4469711.395710186,3671578.3321075058
2220,-2670317.6644598027,-4469710.98383764,3671578.050435874
2221,-2670305.779432345,-4469719.331397966,3671576.6468658512
2222,-2670312.9720490193,-4469709.944673051,3671582.7666061698
2223,-2670313.8635867117,-4469709.700957501,3671582.365334321
2224,-2670320.9742870433,-4469711.664107677,3671575.026358454
2225,-2670304.8777061594,-4469719.687320262,3671576.9025319912
2226,-2670309.768880868,-4469719.365015081,3671576.5914344448
2227,-2670314.9743893007,-4469709.152598508,3671582.1740348972
2228,-2670315.8850180074,-4469708.902699386,3671581.800997106
2229,-2670326.179147852,-4469714.604631242,3671567.9861281235
2230,-2670324.98459515,-4469714.98396333,3671568.3386922874
2231,-2670323.778188945,-4469715.415084067,3671568.533540283
2232,-2670322.798862176,-4469715.798319613,3671568.812251672
2233,-2670318.930127715,-4469712.386183457,3671575.56104285
2234,-2670319.942798558,-4469712.108785362,3671575.1129775112
2235,-2670318.00565431,-4469712.849402532,3671575.565192704
2236,-2670323.3451305088,-4469712.915950267,3671571.9549828516
2237,-2670322.487412075,-4469713.191710877,3671572.241244184
2238,-2670321.2609006376,-4469713.610783549,3671572.482463163
2239,-2670317.1465694355,-4469710.463864219,3671579.1225255947
2240,-2670315.031115532,-4469711.222963213,3671579.6639488274
2241,-2670316.1388427755,-4469710.819477335,3671579.386056251
2242,-2670326.2180645955,-4469716.462942667,3671565.7107793377
2243,-2670325.135378377,-4469716.805389263,3671565.8025388685
2244,-2670324.177338373,-4469717.183580978,3671566.037418543
2245,-2670312.1634247,-4469706.030506868,3671588.9652241175
2246,-2670311.6718183416,-4469706.242035232,3671588.3736123075
2247,-2670320.172641666,-4469713.968042694,3671572.7158147176
2248,-2670318.9742277223,-4469714.285815845,3671573.128333155
2249,-2670327.6031367546,-4469716.156773122,3671565.1320821526
2250,-2670323.5314174527,-4469719.143443939,3671564.134084714
2251,-2670311.1526755914,-4469709.294634201,3671587.268526151
2252,-2670318.7709707916,-4469716.345134019,3671570.940372368
2253,-2670316.4475571807,-4469717.113759696,3671571.6032590168
2254,-2670317.491717107,-4469716.703022796,3671571.345513303
2255,-2670324.7242353093,-4469718.705267289,3671563.8193834736
2256,-2670311.3380291113,-4469712.513384899,3671580.892774516
2257,-2670312.375021143,-4469712.05546912,3671580.7145373933
2258,-2670318.347365419,-4469714.592910398,3671573.399930089
2259,-2670313.535401723,-4469711.898219768,3671580.1008329447
2260,-2670310.731378611,-4469710.131752045,3671584.280261154
2261,-2670309.7971692667,-4469710.419304124,3671584.6420776155
2262,-2670309.5706225554,-4469720.577115999,3671579.0522383335
2263,-2670318.725489149,-4469718.310924262,3671568.561481966
2264,-2670317.988909502,-4469718.385611662,3671568.9342677966
2265,-2670307.1603721604,-4469720.763058395,3671579.6532656983
2266,-2670308.5371744027,-4469720.983756134,3671579.2380934823
2267,-2670311.712062172,-4469714.1931966925,3671578.677535838
2268,-2670312.5998732923,-4469714.052166847,3671578.102954343
2269,-2670319.8398227305,-4469715.88122528,3671570.7463603616
2270,-2670313.7106063645,-4469713.505381926,3671577.96162885
2271,-2670314.606912739,-4469713.145036309,3671577.8361533596
2272,-2670309.7276269337,-4469712.345242345,3671582.242398769
2273,-2670310.7577526933,-4469711.969068211,3671581.9875501697
2274,-2670308.8672232023,-4469712.709742854,3671582.457835891
2275,-2670312.1379377623,-4469711.599200315,3671581.454870333
2276,-2670312.875002953,-4469715.7804201925,3671575.8660437656
2277,-2670321.203799053,-4469717.526146126,3671567.8753100825
2278,-2670320.0060974034,-4469717.733229837,3671568.3693430903
2279,-2670315.9485817067,-4469714.625469894,3671575.128314848
2280,-2670316.847217623,-4469714.430507033,3671574.6975081926
2281,-2670313.658902313,-4469715.443799959,3671575.637616582
2282,-2670314.778617054,-4469715.152768993,3671575.2841752856
2283,-2670310.0927236415,-4469714.118596745,3671579.8341213395
2284,-2670311.362586002,-4469713.744565719,3671579.4034633497
2285,-2670312.1113316915,-4469713.412228629,3671579.2989094793
2286,-2670313.2871852224,-4469712.982950115,3671578.933883131
2287,-2670322.062656635,-4469719.048843678,3671565.361547718
2288,-2670321.0935875354,-4469719.318297755,3671565.7358903945
2289,-2670317.301585916,-4469716.176169297,3671572.2582098027
2290,-2670316.1801169766,-4469716.5918344455,3671572.427650396
2291,-2670315.0670261183,-4469717.005411914,3671572.697214691
2292,-2670314.177298593,-4469717.139007805,3671573.1439680257
2293,-2670311.303303301,-4469711.210932414,3671582.458343978
2294,-2670312.347854502,-4469710.744064351,3671582.2163690547
2295,-2670308.918310214,-4469721.08343417,3671576.2681251015
2296,-2670313.6887874682,-4469710.353817642,3671581.8403458805
2297,-2670314.3198461877,-4469710.037635873,3671581.6630842024
2298,-2670323.540073553,-4469716.007708332,3671568.144415606
2299,-2670322.6022777567,-4469716.394799976,3671568.232976417
2300,-2670321.481158861,-4469716.723732821,3671568.645254108
2301,-2670317.3843347076,-4469713.659945123,3671575.2066982267
2302,-2670318.432039369,-4469713.197932881,3671574.9565708525
2303,-2670315.2796132695,-4469714.23146958,3671575.8980956604
2304,-2670316.3033416946,-4469714.030634123,3671575.487659975
2305,-2670312.488811461,-4469712.742272893,3671579.7326797126
2306,-2670320.755322731,-4469714.429911357,3671571.8917551315
2307,-2670319.8197507137,-4469714.785966901,3671572.08534199
2308,-2670315.728628273,-4469711.474046849,3671578.942718545
2309,-2670313.75434329,-4469712.213085371,3671579.4409511085
2310,-2670314.622314751,-4469711.990935575,3671579.1170045254
2311,-2670324.699605551,-4469717.643054411,3671565.2253533183
2312,-2670323.7636339497,-4469717.903938622,3671565.447941771
2313,-2670322.69717935,-4469718.134098396,3671565.957443416
2314,-2670321.8512716177,-4469718.406332754,3671566.135782101
2315,-2670318.7251194315,-4469714.967695354,3671572.5182882245
2316,-2670317.743043465,-4469715.273854329,3671572.909467354
2317,-2670316.7687444505,-4469715.717642975,3671573.0422162325
2318,-2670322.387775939,-4469715.866560435,3671569.14768324
2319,-2670321.2352429572,-4469716.159867416,3671569.452985425
2320,-2670319.9907521727,-4469716.569605164,3671569.7184831817
2321,-2670315.8732220787,-4469713.554621283,3671576.460447956
2322,-2670316.893717977,-4469713.199199415,3671576.1529089697
